6yq1rh,Do not drink a lot and only eat mild food before and during event. Gave myself permission to leave for any reason whenever I wanted. Giving myself control has allowed me to return to meetings at work in peace. I have been doing this for about 24 years. No one knows I have these fears.,0
7kzxpx,"This has begun to bother me since I do try to please her and go out of my way to have a little foreplay but she never really returns that favor. It has become a one sided physical relationship. I've even had multiple times where I have trouble getting it up, and its largely due to the fact that I receive no physical stimulation prior to intercourse. We've known each other a year and been officially dating for about 9 months. I finally decided to say something a month ago because it was really beginning to bother me because I'd hoped she'd slowly overcome these fears with time but she seems to be content with how things were and not going to change.",1
8nt1nb,"I don’t know that. I think I’m responsible for all of it. For the perpetrators, for the abuse, for the dysfunction, for my depression, my suicidal ideation, my pathetic life. All of it. I’m responsible.",1
7uhn87,"As the years went by the town labelled them as high school sweethearts, and every teenager envied their relationship. Everywhere she went, he followed. Every sport he played, she cheered. Through rain, sleet, snow, and sunshine she was in the stands proudly cheering him on. In their own little world they were in love.",0
772ua3,"The worst he's ever done is yell. He does not seek out confrontation and he certainly doesn't threaten people. That's not to say he couldn't hold his own in a fight. My uncle apparently got the message and started crying and begged for forgiveness. My dad told him that he believes he could eventually forgive him, but that doesn't mean he would have anything to do with him.",0
9p2gbc,"October is Domestic Violence Awareness Month and I am a domestic violence survivor who is still struggling, even after over four years. Lately I have been feeling very angry. Angry that my abusive ex received no real consequences for his actions. This man abused me in all manners: physically, sexually, emotionally, verbally, financially, etc. I was granted a restraining order against him (and it was renewed a year later) but I was unable to press criminal charges against him because I didn’t have enough evidence to have a case.",1
9xkqh0,"I was going through a hard time after our breakup (started seeing a therapist and psychiatrist). In the span of the 2.5 years since our breakup I have had other boyfriends and hookups. Some of my hookups happened to be some of his old friends, the most recent happening 11 months ago. I never talked to these guys leading up to the hook ups or since, it was purely just spur of the moment drunk sex. Recently me and my ex have reconnected after 2.5 years of no contact.",0
9od6d6,"According to [a study from <url> and its subjects, major risk factors were family problems and a child’s lack of confidence. These factors aren’t necessarily easy to influence but well worth looking into. As is another avenue that we should focus on more: Support for survivors of sexual abuse. Availability and quality of mental health care comes to mind, but it’s not solely limited to the medical field. If we want abusers to be held accountable, we have to help victims because they might not come forward otherwise.",0
6gtoia,"This was a “nice thought”, and even though I had been told my mother to never leave a drink at the bar, it didn’t cross my mind that there might be something put in this drink or that I was being pushed to be more intoxicated. After I started sipping on that drink, I felt all the alcohol hit me and felt drunk. He said I’ve ordered an uber for us, which I thought I was being dropped back at home; I don’t actually remember the ride home in the Uber. We pulled up at his apartment complex, and he said come inside I know you’re hungry I have pizza. I thought eating pizza would be a good idea after the alcohol, so I followed him inside.",0
99qzq1,"i knew gay was humiliation. i tried bringing up to my dad, and he said he wouldn't care if his son was a fudge packer, nor would he care bout that son anymore. i then had to speak to the bishop of my church and tell him about me possibly being gay. my dad was in the back of the room and another man i had never met wa sitting next to him. He asked me if i had ever had any gay encounters.",1
8fseme,"But she says she can't stand hearing it because she's got enough on her plate as she actually suffers with depression herself. I do read other people's posts and think maybe I've actually had it easy. Maybe I'm just over exaggerating thing, but i feel like I need to get it off my chest. Anyway thanks for reading. ( sorry the post is so long ).",1
8g4sf7,"Through everything, I just froze and waited for it all to be over. Each time I petitioned her to stop, she would become very visible distressed. She spent a lot of time talking about suicide. During the school year, we exchanged letters every day at school that, in retrospect, sounded a lot like love letters from her part, but I chalked it up to a best friend love. I'd never been in a romantic relationship- I was 13 at that point, and didn't really know what that looked like anyway.",1
7cgi1d,"This sends me into an extreme anxiety spiral, because I'd been seeing his mother almost every weekend for nearly five years, and she does this at the drop of a hat. I understand she was just trying to protect her son, but the level of nastiness was just insane. I had to get our old counsellor - mine and N's - involved to speak to her. She said the mother is taking things seriously. I don't believe it.",1
9md6qz,"These weren't the only punishments, though. Sometimes he'd make us choose a favorite toy or plushie to be thrown out if we'd made him mad, and one time when he caught me rescuing my plushie, he slapped me across the face, then made me watch him cut her into little pieces, standing there at 1 in the morning berating me about how I was a stupid, ignorant little bitch that needed right and wrong beaten into her, because I was too stupid to to know how to do as I was told. Sometimes, though, he'd not just snap and get angry... He'd utterly lose control of himself. Screaming so furiously I couldn't really understand him, grabbing me by the arms/shoulders and shaking me hard enough to give me whiplash, and continue screaming over me once I collapsed in a cowering heap when he let go.",0
5ujcdp,"7. This study will include only participants who are 18 years and older. Please send us a private message if you are interested in participating. Once you contact us, we will send you a link to the screening questionnaire to see if you qualify and to tell you more about the study. Please note: If you participated in this study at any point in 2016 through Vanderbilt University, unfortunately you are not eligible to participate again.",0
6yq1rh,Do not drink a lot and only eat mild food before and during event. Gave myself permission to leave for any reason whenever I wanted. Giving myself control has allowed me to return to meetings at work in peace. I have been doing this for about 24 years. No one knows I have these fears.,0
7kzxpx,"This has begun to bother me since I do try to please her and go out of my way to have a little foreplay but she never really returns that favor. It has become a one sided physical relationship. I've even had multiple times where I have trouble getting it up, and its largely due to the fact that I receive no physical stimulation prior to intercourse. We've known each other a year and been officially dating for about 9 months. I finally decided to say something a month ago because it was really beginning to bother me because I'd hoped she'd slowly overcome these fears with time but she seems to be content with how things were and not going to change.",1
8nt1nb,"I don’t know that. I think I’m responsible for all of it. For the perpetrators, for the abuse, for the dysfunction, for my depression, my suicidal ideation, my pathetic life. All of it. I’m responsible.",1
7uhn87,"As the years went by the town labelled them as high school sweethearts, and every teenager envied their relationship. Everywhere she went, he followed. Every sport he played, she cheered. Through rain, sleet, snow, and sunshine she was in the stands proudly cheering him on. In their own little world they were in love.",0
772ua3,"The worst he's ever done is yell. He does not seek out confrontation and he certainly doesn't threaten people. That's not to say he couldn't hold his own in a fight. My uncle apparently got the message and started crying and begged for forgiveness. My dad told him that he believes he could eventually forgive him, but that doesn't mean he would have anything to do with him.",0
9p2gbc,"October is Domestic Violence Awareness Month and I am a domestic violence survivor who is still struggling, even after over four years. Lately I have been feeling very angry. Angry that my abusive ex received no real consequences for his actions. This man abused me in all manners: physically, sexually, emotionally, verbally, financially, etc. I was granted a restraining order against him (and it was renewed a year later) but I was unable to press criminal charges against him because I didn’t have enough evidence to have a case.",1
9xkqh0,"I was going through a hard time after our breakup (started seeing a therapist and psychiatrist). In the span of the 2.5 years since our breakup I have had other boyfriends and hookups. Some of my hookups happened to be some of his old friends, the most recent happening 11 months ago. I never talked to these guys leading up to the hook ups or since, it was purely just spur of the moment drunk sex. Recently me and my ex have reconnected after 2.5 years of no contact.",0
9od6d6,"According to [a study from <url> and its subjects, major risk factors were family problems and a child’s lack of confidence. These factors aren’t necessarily easy to influence but well worth looking into. As is another avenue that we should focus on more: Support for survivors of sexual abuse. Availability and quality of mental health care comes to mind, but it’s not solely limited to the medical field. If we want abusers to be held accountable, we have to help victims because they might not come forward otherwise.",0
6gtoia,"This was a 'nice thought', and even though I had been told by my mother to never leave a drink at the bar, it didn’t cross my mind that there might be something put in this drink or that I was being pushed to be more intoxicated. After I started sipping on that drink, I felt all the alcohol hit me and felt drunk. He said I’ve ordered an uber for us, which I thought I was being dropped back at home; I don’t actually remember the ride home in the Uber.",0
99qzq1,"I knew gay was humiliation. i tried bringing up to my dad, and he said he wouldn't care if his son was a fudge packer, nor would he care bout that son anymore. i then had to speak to the bishop of my church and tell him about me possibly being gay. my dad was in the back of the room and another man i had never met wa sitting next to him. He asked me if i had ever had any gay encounters.",1
8fseme,"But she says she can't stand hearing it because she's got enough on her plate as she actually suffers with depression herself. I do read other people's posts and think maybe I've actually had it easy. Maybe I'm just over exaggerating thing, but i feel like I need to get it off my chest. Anyway thanks for reading. ( sorry the post is so long ).",1
8g4sf7,"Through everything, I just froze and waited for it all to be over. Each time I petitioned her to stop, she would become very visible distressed. She spent a lot of time talking about suicide. During the school year, we exchanged letters every day at school that, in retrospect, sounded a lot like love letters from her part, but I chalked it up to a best friend love. I'd never been in a romantic relationship- I was 13 at that point, and didn't really know what that looked like anyway.",1
7cgi1d,"This sends me into an extreme anxiety spiral, because I'd been seeing his mother almost every weekend for nearly five years, and she does this at the drop of a hat. I understand she was just trying to protect her son, but the level of nastiness was just insane. I had to get our old counsellor - mine and N's - involved to speak to her. She said the mother is taking things seriously. I don't believe it.",1
9md6qz,"These weren't the only punishments, though. Sometimes he'd make us choose a favorite toy or plushie to be thrown out if we'd made him mad, and one time when he caught me rescuing my plushie, he slapped me across the face, then made me watch him cut her into little pieces, standing there at 1 in the morning berating me about how I was a stupid, ignorant little bitch that needed right and wrong beaten into her, because I was too stupid to to know how to do as I was told. Sometimes, though, he'd not just snap and get angry... He'd utterly lose control of himself. Screaming so furiously I couldn't really understand him, grabbing me by the arms/shoulders and shaking me hard enough to give me whiplash, and continue screaming over me once I collapsed in a cowering heap when he let go.",0
5ujcdp,"7. This study will include only participants who are 18 years and older. Please send us a private message if you are interested in participating. Once you contact us, we will send you a link to the screening questionnaire to see if you qualify and to tell you more about the study. Please note: If you participated in this study at any point in 2016 through Vanderbilt University, unfortunately you are not eligible to participate again.",0
9mk7tz,"There was no need for child care. When our daughter was 3, my husband, her father, taught her the word privacy. He then explained to her 3 yr old self what it means so she could understand. It was so cute when I would try and help her with her bath, and she would say 'no mommy, I need my PRIVATY..LOL. we encouraged this as she got older.",0
6yq1rh,Do not drink a lot and only eat mild food before and during event. Gave myself permission to leave for any reason whenever I wanted. Giving myself control has allowed me to return to meetings at work in peace. I have been doing this for about 24 years. No one knows I have these fears.,0
7kzxpx,"This has begun to bother me since I do try to please her and go out of my way to have a little foreplay but she never really returns that favor. It has become a one sided physical relationship. I've even had multiple times where I have trouble getting it up, and its largely due to the fact that I receive no physical stimulation prior to intercourse. We've known each other a year and been officially dating for about 9 months. I finally decided to say something a month ago because it was really beginning to bother me because I'd hoped she'd slowly overcome these fears with time but she seems to be content with how things were and not going to change.",1
8nt1nb,"I don’t know that. I think I’m responsible for all of it. For the perpetrators, for the abuse, for the dysfunction, for my depression, my suicidal ideation, my pathetic life. All of it. I’m responsible.",1
7uhn87,"As the years went by the town labelled them as high school sweethearts, and every teenager envied their relationship. Everywhere she went, he followed. Every sport he played, she cheered. Through rain, sleet, snow, and sunshine she was in the stands proudly cheering him on. In their own little world they were in love.",0
772ua3,"The worst he's ever done is yell. He does not seek out confrontation and he certainly doesn't threaten people. That's not to say he couldn't hold his own in a fight. My uncle apparently got the message and started crying and begged for forgiveness. My dad told him that he believes he could eventually forgive him, but that doesn't mean he would have anything to do with him.",0
9cfpc5,"thought, if its not going to listen to me talk, I'll send an easy to read article (they literally listed the differences in bullet points) and a video. Still ignored it. I've also adopted the Eleven's 'no second chances' policy from Doctor Who. Later in the night, I sent a text that basically said told it to be more supportive and actively listen (communication, bitch), or I can't continue to be around it. I went to sleep and woke up to it saying, 'fine, I guess we'll see other people, then!'",0
