7sjxl5,"After college for about 2 years, I focused on my career and wasn't totally putting myself out there. Now, for the last year, I've actively put myself in the dating pool. It never seemed appealing to hang around in clubs or bars to hopefully pick someone up, so I've mostly stuck to online dating. I was mostly pretty casually looking, and would go on there when the mood struck me or I was speaking to someone I saw potential with. Over the course of the last about 2.5 months, I've been on 3 dates.",0
7nnu34,"I got 6 stitches. My parents love my bf and in fact, my mom and him are so close that they go on walks and go to the movies together. I felt uncomfortable and unwanted by his family. To be fair, I was also a little closed off with them but mainly because I felt so unwanted. I have put on some weight, which I am sure his dad noticed because he absolutely hates fat people.",1
7raco6,"I was never really close to him, our conversations never went past the 'nice weather we're having' area. But I coincidentally ran into him at a bar recently and I initially tried to keep my distance from him because I know he's friends with Zach, but then he told me that not only does he and Zach are no longer in contact with each other, they actually really dislike each other now. I'm guessing something went down after Zach and I broke up. After that, I was more comfortable around him. So, as the night went along and we got drunker, we ended up hooking up.",0
7rorpp,"until i met my new boyfriend, he is amazing, he is kind, he is sweet, he is a good student, he likes the same things as me, my family likes him, and so on... but i dont feel that passion that rush i felt with my ex, the truth is that when i started going out with my boyfriend i secretly saw my ex a few times to see if i really didnt feel nothing for him, but it was disgusting, i didnt even want him to touch me, i feel bad with myself i didnt want him, but still, i was there.",1
7tx7et,"I think he doesn't want to put in the effort for the relationship to work (and we're both so difficult that we have to work on our relationships, doesn't matter with whom) but he can't be without me either. What should I do? I'm afraid this is gonna happen over and over again, because I'm always forgiving him at some point. Am I being strung along? TL;DR: Boyfriend [28,M] broke up with me [23,F] after on-off for 1.5 years, I thought we just got it together and am devastated...don't know what to do, want to keep fighting but should I?",1
7nhy1v,"I actually give the assistant half my emergency fee to come help me sometimes. I feel unsafe driving to 'house calls' in the middle of the night by myself. I frequently bring my husband along as a makeshift 'tech' or when I feel unsafe, which is obviously unfair to him. Unhappy Husband: My husband is miserable both with his 60-minute commute and with our isolation out here in the country. We feel like we have no social life out here.",1
7p6dgo,"I asked him three times what happened. And after the third time I cried and went home. A month later he still didn't talk to me and he and my mother started fighting for the first time in the relationship. Me and my mother honestly don't know what to do, he just ignores me. I even told him that I don't date that guy(even though I date him) and he didn't even react to it.",1
7pg3a7,"We had plans to move in together, a fancy $1,800/month home that she would contribute $400 or so. We spoke of children, marriage, all sorts of stuff. It's not that I thought she owed me anything for me doing these things. It's just that I felt like I did so incredibly much and it kills me that I look back and know that over a 5-month period, we only had intimate contact less than 15 times, that we never made out, outside sex (and I initiated and was rejected many, many times). Every time I brought up my frustrations regarding my unmet romantic needs, she took it as gaslighting and used it as fuel to further drive the reason why she wasn't comfortable with intimate contact.",0
7q7vhn,"Okay, So in since October have just got out of an eight-year relationship. We were engaged to get married next year, but it did not work out. It ended mutually and we have moved on. In life these things happen. Since Halloween I have been seeing this Girl.",0
7sg6pl,"But it's been 2 months already this time. We didn't speak for Christmas or New Year. I'm lonely, sad, angry at the situation (not angry at him!) and the worst part is not being able to talk or even know what's going on. We didn't fight before this so he's not angry at me.",1
7q97j5,"Hey everyone. I need a place to vent and place my feelings because I don't know what to do anymore. This evening while playing a board game with my BF and some friends, I found out my BF lied big time. Short: last year we decided that I would join him this year on his skiing trip with his friends (his idea). This wasn't possible in the end (or so he told me) because his friends didn't want to rent a cabin but go on a cheap student skiing trip.",1
7qyzjs,"She was already against smoking weed after college at first but now she seems to have moved to a stance where she's okay with me smoking weed as long as she's there when it happens, as in I could smoke with just her or when we're both hanging out with the same friends. I've tried asking her about it and genuinely understanding why she feels this way about it but she can't seem to describe it rationally, saying that it's a gut feeling that she gets that legitimately bothers her and gives her anxiety.",1
7thdhf,"I have a twin sister, Audrey, and I hate her. I genuinely can't explain it. I know it's so irrational, but it's just how it is, and I hate that this is how it is. We both came home for our mom's birthday, and I couldn't even spend 20 minutes with her. We're really different people.",0
